state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
FL,FL-SD-1,R,Safe,Doug Broxson,Karen Butler,R,,,0.7824157537096101,D,12001,SD,https://ballotpedia.org/Florida_State_Senate_District_1,https://www.kbutler4flsenate.com/,https://www.dougbroxson.com/,
FL,FL-HD-86,D,Safe,Susan Kufdakis Rivera,Matt Willhite,D,,,0.7173521130157429,D,12086,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_86,http://www.mattwillhite.com/,https://www.susanforfl.com/,
FL,FL-HD-81,D,Safe,Saulis Banionis,,D,,,0.717038582359077,D,12081,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_81,,https://www.saulisbanionis.com/,
FL,FL-HD-113,D,Safe,,Michael Grieco,D,,,0.7062639807540414,D,12113,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_113,http://michael-grieco.com/,,
FL,FL-HD-95,D,Safe,,,D,,,0.6312336828396231,D,12095,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_95,,,
FL,FL-HD-87,D,Safe,Herb Sennett,David Silvers,D,,,0.6279114637661062,D,12087,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_87,https://www.votedavidsilvers.com/,https://www.candidateherbsennettflorida87.com/,
FL,FL-HD-96,D,Safe,,Christine Hunschofsky,D,Muhammad Amin,Independent (Write-In,0.608641387252567,D,12096,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_96,https://www.christineforflorida.com/,,https://ballotpedia.org/Muhammad_Amin
FL,FL-HD-107,D,Safe,,,D,,,0.5536770513647628,D,12107,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_107,,,
FL,FL-HD-108,D,Safe,,,D,,,0.5506333922208222,D,12108,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_108,,,
FL,FL-HD-109,D,Safe,,,D,,,0.5487871790079166,D,12109,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_109,,,
FL,FL-HD-117,D,Safe,,,D,,,0.5479376315170664,D,12117,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_117,,,
FL,FL-HD-99,D,Safe,,,D,,,0.5341326355266411,D,12099,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_99,,,
FL,FL-HD-101,D,Safe,Vincent Parlatore,,D,,,0.5260103826882843,D,12101,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_101,,https://ballotpedia.org/Vincent_Parlatore,
FL,FL-HD-92,D,Safe,,Patricia Hawkins-Williams,D,Nancy St. Clair,Nonpartisan,0.5093588901014755,D,12092,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_92,https://ballotpedia.org/Patricia_Hawkins-Williams,,https://electnancystclair.com
FL,FL-HD-46,D,Safe,,,D,,,0.5056266694000109,D,12046,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_46,,,
FL,FL-HD-62,D,Safe,Angel Urbina,Susan Valdes,D,Laurie Rodriguez-Person,Independent,0.5006288701440433,D,12062,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_62,https://www.valdes4house62.com/,https://www.angelsurbina.com/,https://ballotpedia.org/Laurie_Rodriguez-Person
FL,FL-HD-102,D,Safe,,Felicia Simone Robinson,D,,,0.4884705130446842,D,12102,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_102,https://electfeliciarobinson.com/,,
FL,FL-HD-94,D,Safe,,,D,,,0.4798809789391811,D,12094,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_94,,,
FL,FL-HD-97,D,Safe,,,D,,,0.4752974019161548,D,12097,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_97,,,
FL,FL-HD-88,D,Safe,Danielle Madsen,Omari Hardy,D,Rubin Anderson,Independent,0.4728572892862958,D,12088,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_88,https://omarihardy.com/,https://www.danielleforfloridahouse.com/,https://racampaign.weebly.com/
FL,FL-HD-98,D,Safe,Joseph Cruz,Michael Gottlieb,D,,,0.4610980808306151,D,12098,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_98,https://ballotpedia.org/Michael_Gottlieb,https://ballotpedia.org/Joseph_Cruz_(Florida),
FL,FL-HD-61,D,Safe,,Dianne Hart,D,,,0.448593031178212,D,12061,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_61,http://www.votediannehart.com/,,
FL,FL-HD-48,D,Safe,Jesus Martinez,,D,,,0.4444930148987357,D,12048,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_48,,https://www.jesusmartinez48.com/,
FL,FL-HD-70,D,Safe,,Michele Rayner,D,,,0.4442651022290824,D,12070,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_70,https://micheleforflorida.com/,,
FL,FL-HD-20,D,Safe,,,D,,,0.4421324908201842,D,12020,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_20,,,
FL,FL-HD-13,D,Safe,,,D,,,0.4384394614508029,D,12013,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_13,,,
FL,FL-HD-90,D,Safe,Lydia Maldonado,Joseph Casello,D,,,0.4377358263040163,D,12090,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_90,https://ballotpedia.org/Joseph_Casello,https://ballotpedia.org/Lydia_Maldonado,
FL,FL-HD-8,D,Safe,,,D,,,0.4333264999728675,D,12008,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_8,,,
FL,FL-HD-45,D,Safe,,,D,,,0.4267924004992374,D,12045,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_45,,,
FL,FL-HD-14,D,Safe,,Angela Nixon,D,Nancy Lynn Kapetanovic,Independent (Write-In,0.4200810356158767,D,12014,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_14,https://ballotpedia.org/Angela_Nixon,,https://ballotpedia.org/Nancy_Lynn_Kapetanovic
FL,FL-HD-43,D,Safe,,Kristen Arrington,D,,,0.4023490681507118,D,12043,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_43,https://ballotpedia.org/Kristen_Arrington,,
FL,FL-HD-49,D,Safe,Robert Allen Prater,Carlos Guillermo Smith,D,,,0.3791755349616829,D,12049,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_49,https://ballotpedia.org/Carlos_Guillermo_Smith,https://ballotpedia.org/Robert_Allen_Prater,
FL,FL-SD-3,D,Safe,Marva Harris Preston,Loranne Ausley,D,,,0.3689725238614918,D,12003,SD,https://ballotpedia.org/Florida_State_Senate_District_3,https://ballotpedia.org/Loranne_Ausley,https://ballotpedia.org/Marva_Harris_Preston,
FL,FL-SD-19,D,Safe,,Darryl Rouson,D,Christina Paylan,Independent,0.3406112641917843,D,12019,SD,https://ballotpedia.org/Florida_State_Senate_District_19,https://ballotpedia.org/Darryl_Rouson,,https://ballotpedia.org/Christina_Paylan
FL,FL-SD-13,D,Safe,Josh Anderson,Linda Stewart,D,,,0.3364973802101862,D,12013,SD,https://ballotpedia.org/Florida_State_Senate_District_13,https://ballotpedia.org/Linda_Stewart,https://ballotpedia.org/Josh_Anderson_(Florida),
FL,FL-SD-15,D,Safe,Lou Minnis,Victor Torres,D,Mike James,Independent,0.3288200997268666,D,12015,SD,https://ballotpedia.org/Florida_State_Senate_District_15,https://ballotpedia.org/Victor_Torres_(Florida),https://ballotpedia.org/Lou_Minnis,https://ballotpedia.org/Mike_James_(Florida)
FL,FL-SD-37,D,Safe,Ileana Garcia,Jose Javier Rodriguez,D,Alex Rodriguez,Independent,0.2618240248895106,D,12037,SD,https://ballotpedia.org/Florida_State_Senate_District_37,https://ballotpedia.org/Jose_Javier_Rodriguez,https://ballotpedia.org/Ileana_Garcia,https://ballotpedia.org/Alex_Rodriguez
FL,FL-SD-31,D,Safe,Tami Donnally,Lori Berman,D,,,0.1971583269521806,D,12031,SD,https://ballotpedia.org/Florida_State_Senate_District_31,https://ballotpedia.org/Lori_Berman,https://ballotpedia.org/Tami_Donnally,
FL,FL-SD-33,D,Safe,,,D,,,0.1224867804622166,D,12033,SD,https://ballotpedia.org/Florida_State_Senate_District_33,,,
FL,FL-SD-35,D,Safe,,Shevrin Jones,D,Darien Hill,Independent (Write-In,0.1121499158893719,D,12035,SD,https://ballotpedia.org/Florida_State_Senate_District_35,https://ballotpedia.org/Shevrin_Jones,,https://ballotpedia.org/Darien_Hill
FL,FL-SD-11,D,Safe,Joshua Eli Adams,Randolph Bracy III,D,,,0.0956612180666012,D,12011,SD,https://ballotpedia.org/Florida_State_Senate_District_11,https://ballotpedia.org/Randolph_Bracy_III,https://ballotpedia.org/Joshua_Eli_Adams,
FL,FL-SD-29,D,Safe,Brian Norton,Tina Polsky,D,,,0.0950419950196861,D,12029,SD,https://ballotpedia.org/Florida_State_Senate_District_29,https://ballotpedia.org/Tina_Polsky,https://ballotpedia.org/Brian_Norton,
