state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
CT,CT-HD-100,D,Safe,Anthony Gennaro,Quentin Phipps,D,,,0.6866019909196698,R,09100,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_100,https://ballotpedia.org/Quentin_Phipps,https://ballotpedia.org/Anthony_Gennaro,
CT,CT-HD-92,D,Safe,,Patricia Dillon,D,,,0.6794631390448168,R,09092,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_92,https://ballotpedia.org/Patricia_Dillon,,
CT,CT-HD-93,D,Safe,,Toni Walker,D,,,0.6677057394198478,R,09093,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_93,https://ballotpedia.org/Toni_Walker,,
CT,CT-HD-72,D,Safe,Vernon Matthews,Larry Butler,D,,,0.6558096627736609,R,09072,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_72,https://ballotpedia.org/Larry_Butler_(Connecticut),https://ballotpedia.org/Vernon_Matthews,
CT,CT-HD-20,D,Safe,Alberto Cortes,Kate Farrar,D,,,0.6531084755777706,R,09020,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_20,https://www.kateforct.com/,https://alcortes2020.com/,
CT,CT-HD-144,D,Safe,Barry Michelson,Caroline Simmons,D,,,0.6518603823868125,R,09144,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_144,https://ballotpedia.org/Caroline_Simmons,https://ballotpedia.org/Barry_Michelson,
CT,CT-HD-39,D,Safe,Kat Goulart,Anthony Nolan,D,,,0.6465966850162493,R,09039,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_39,https://ballotpedia.org/Anthony_Nolan,https://ballotpedia.org/Kat_Goulart,
CT,CT-HD-97,D,Safe,Erin Reilly,Alphonse Paolillo,D,,,0.6461866833883019,R,09097,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_97,https://ballotpedia.org/Alphonse_Paolillo,https://erinforct.org/,
CT,CT-HD-26,D,Safe,Piotr Ceglarz,Peter Tercyak,D,,,0.6427800522149133,R,09026,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_26,https://ballotpedia.org/Peter_Tercyak,https://ballotpedia.org/Piotr_S._Ceglarz,
CT,CT-SD-4,D,Likely,Matthew Corey,Steve Cassano,D,,,0.637992680265054,R,09004,SD,https://ballotpedia.org/Connecticut_State_Senate_District_4,https://www.cassano2020.com/,http://www.coreyforsenate.com/,
CT,CT-HD-11,D,Safe,Matt Harper,Jeffrey Currey,D,,,0.6352613458906382,R,09011,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_11,https://ballotpedia.org/Jeffrey_A._Currey,https://mattharper2020.com/,
CT,CT-HD-121,D,Safe,Edward Scinto,Joe Gresko,D,,,0.6345257547346144,R,09121,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_121,https://ballotpedia.org/Joe_Gresko,https://ballotpedia.org/Edward_Scinto,
CT,CT-HD-133,D,Safe,Joanne Romano-Csonka,Cristin Vahey,D,,,0.6308719166973163,R,09133,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_133,https://cristinmccarthyvahey.com/,https://www.romanocsonka133.net/,
CT,CT-HD-137,D,Safe,Ellen Wink,Chris Perone,D,,,0.629075144857193,R,09137,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_137,https://ballotpedia.org/Chris_Perone,https://ballotpedia.org/Ellen_Wink,
CT,CT-HD-109,D,Safe,Michael Henry,"David Arconti, Jr.",D,,,0.6224126184030436,R,09109,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_109,https://ballotpedia.org/David_Arconti_Jr.,https://sites.google.com/view/electmikehenry109/home,
CT,CT-HD-18,D,Safe,Rick Bush,Jillian Gilchrest,D,,,0.6127896390176844,R,09018,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_18,http://www.jilliangilchrest.com/,https://ballotpedia.org/Rick_Bush_(Connecticut),
CT,CT-HD-10,D,Safe,,Henry Genga,D,,,0.6065009375772522,R,09010,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_10,https://ballotpedia.org/Henry_Genga,,
CT,CT-HD-96,D,Safe,Eric Mastroianni,Roland J. Lemar,D,,,0.5977926235883584,R,09096,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_96,https://ballotpedia.org/Roland_J._Lemar,https://ballotpedia.org/Eric_Mastroianni,
CT,CT-HD-136,D,Safe,Chip Stephens,Jonathan Steinberg,D,,,0.5811941900357546,R,09136,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_136,https://ballotpedia.org/Jonathan_Steinberg_(Connecticut),https://ballotpedia.org/Chip_Stephens,
CT,CT-HD-5,D,Safe,Charles Jackson,Brandon McGee,D,,,0.5749850771466298,R,09005,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_5,https://ballotpedia.org/Brandon_McGee,https://ballotpedia.org/Charles_Jackson,
CT,CT-HD-12,D,Safe,,Geoff Luxenberg,D,,,0.5665583378051648,R,09012,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_12,https://ballotpedia.org/Geoff_Luxenberg,,
CT,CT-HD-9,D,Safe,Cathy Hopperstad,Jason Rojas,D,,,0.5560586784682822,R,09009,HD,https://ballotpedia.org/Connecticut_House_of_Representatives_District_9,https://ballotpedia.org/Jason_Rojas,https://www.electhopperstad2020.com/,
