state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
TX,TX-HD-3,R,Safe,Cecil Bell Jr.,Martin Shupp,R,,,4.134287592024263,D,48003,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_3,https://ballotpedia.org/Martin_Shupp,http://www.cecilbelljr.com/,
TX,TX-HD-2,R,Safe,Bryan Slaton,Bill Brannon,Open,,,4.07591662496307,D,48002,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_2,http://www.billbrannonfortexas.com/,https://bryanslaton.com/,
TX,TX-HD-63,R,Safe,Tan Parker,Leslie Peeler,R,,,4.073143084538718,D,48063,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_63,https://www.lesliepeeler.com/,https://www.tanparker.com/,
TX,TX-HD-58,R,Safe,DeWayne Burns,Cindy Rocha,R,,,4.051810941014031,D,48058,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_58,https://ballotpedia.org/Cindy_Rocha,http://www.burnsfortexas.com/,
TX,TX-HD-29,R,Safe,Ed Thompson,Travis Boldt,R,,,4.0274098147154405,D,48029,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_29,https://www.travis4tx.com/,http://www.edthompson29.com/,
TX,TX-HD-15,R,Safe,Steve Toth,Lorena Perez McGill,R,,,4.009140624528952,D,48015,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_15,https://lorenafortexas.com/,http://stevetothfortexas.com/,
TX,TX-HD-83,R,Safe,Dustin Burrows,Addison Perry-Franks,R,,,3.9879350991540714,D,48083,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_83,https://addison4tx.com/,https://www.burrows4tx.com/,
TX,TX-HD-130,R,Safe,Tom Oliverson,Bryan Henry,R,,,3.9713240037864854,D,48130,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_130,https://www.bryanjhenry.com/,https://tomoliverson.com/,
TX,TX-HD-61,R,Safe,Phil King,Christopher Cox,R,J. K. Stephenson,L,3.896010322393927,D,48061,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_61,https://ballotpedia.org/Christopher_Cox,http://www.philking.com/home/,https://ballotpedia.org/J._K._Stephenson
TX,TX-HD-70,R,Safe,Scott Sanford,Angie Bado,R,,,3.8872435228786943,D,48070,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_70,https://badofortexas.com/,http://scottsanford.us/,
